urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
11.289781913656018,6.71,OLED,FHD+,120.0,7100.0,1.0,100.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,3.0,774.7,12.0,512.0,8.32,219.0,Unknown,0.0,1,1,1,1,6.0,1.0,Android,1.0
10.086267337660777,6.1,OLED,FHD+,60.0,3227.0,1.0,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1550800.0,4.0,128.0,7.65,174.0,Cam,0.0,1,1,1,1,5.0,1.0,iOS,1.0
9.423388333887711,6.67,AMOLED,FHD+,120.0,5500.0,1.0,45.0,0,200.0,1.0,1080p (Full HD),60.0,32.0,8.0,6.0,423.9,8.0,256.0,8.24,180.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.3,1.0,Android,1.0
9.783860755696242,6.7,Super AMOLED,FHD+,120.0,5000.0,1.0,45.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,12.0,8.0,4.0,655.2,8.0,256.0,7.4,195.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.998615897627705,6.67,AMOLED,FHD+,120.0,6000.0,1.0,90.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,1700100.0,12.0,512.0,8.29,195.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),0.0,1,1,1,1,6.0,1.0,Android,1.0
10.492662142713096,6.7,AMOLED,FHD+,120.0,6000.0,1.0,100.0,1,200.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,1902700.0,12.0,512.0,8.1,205.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.23142464912873,6.9,Dynamic AMOLED,QHD+,120.0,5000.0,1.0,45.0,1,200.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,3.0,2551600.0,12.0,256.0,8.2,218.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
10.774780918479548,6.2,Dynamic AMOLED,FHD+,120.0,4000.0,1.0,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,3.0,2193700.0,12.0,256.0,7.2,162.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.119882876860622,6.31,AMOLED,FHD+,120.0,6040.0,1.0,90.0,1,200.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,3.0,2554000.0,16.0,512.0,7.95,190.0,Cam,0.0,1,1,1,1,6.0,1.0,Android,1.0
10.605990828020099,6.1,OLED,FHD+,60.0,4005.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1405700.0,8.0,128.0,7.8,167.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
10.571316925111784,6.7,Dynamic AMOLED,QHD+,120.0,4900.0,1.0,45.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,10.0,4.0,1827100.0,12.0,256.0,7.7,196.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.362785959820085,6.2,Dynamic AMOLED,FHD+,120.0,4000.0,1.0,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,10.0,4.0,1851600.0,8.0,256.0,7.6,167.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
9.827457118251091,6.77,AMOLED,FHD+,120.0,6500.0,1.0,45.0,0,200.0,1.0,1080p (Full HD),60.0,32.0,8.0,6.0,774.7,8.0,256.0,7.96,195.0,Unknown,0.0,1,1,1,1,5.3,1.0,Android,1.0
9.11363341713563,6.9,IPS LCD,HD+,120.0,6000.0,1.0,33.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,274.6,8.0,256.0,7.99,205.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.429201297364656,6.9,OLED,FHD+,120.0,4685.0,1.0,30.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1949200.0,8.0,256.0,8.25,227.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
9.568014816247999,6.7,Super AMOLED,FHD+,120.0,5000.0,1.0,25.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,13.0,8.0,5.0,599.2,8.0,256.0,7.7,200.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
11.093947214225787,6.8,Dynamic AMOLED,QHD+,120.0,5000.0,1.0,45.0,1,200.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,4.0,2019200.0,12.0,256.0,8.6,232.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
9.95227771670556,6.79,AMOLED,FHD+,120.0,7500.0,1.0,66.0,0,108.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,754.2,8.0,256.0,7.76,189.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.2,1.0,Android,1.0
8.955448122347393,6.7,PLS,HD+,90.0,5000.0,1.0,25.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,394.4,4.0,128.0,7.6,184.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.3,0.0,Android,1.0
11.277297810511259,6.9,Dynamic AMOLED,QHD+,120.0,5000.0,1.0,45.0,1,200.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,3.0,2551600.0,12.0,512.0,8.2,218.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.970722279392168,6.67,AMOLED,FHD+,120.0,6000.0,1.0,90.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,1700100.0,8.0,256.0,8.29,195.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),0.0,1,1,1,1,6.0,1.0,Android,1.0
9.493039550406126,6.7,Super AMOLED,FHD+,90.0,5000.0,1.0,25.0,0,50.0,1.0,1080p (Full HD),30.0,13.0,8.0,5.0,463.1,8.0,256.0,7.5,192.0,Unknown,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.886501916453192,6.1,OLED,FHD+,60.0,3349.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1753700.0,6.0,256.0,7.8,171.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
11.26446410567173,6.3,OLED,FHD+,120.0,3582.0,1.0,25.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1853700.0,8.0,128.0,8.25,199.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
11.03488966402723,6.7,Dynamic AMOLED,QHD+,120.0,4900.0,1.0,45.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,3.0,2258900.0,12.0,256.0,7.3,190.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.425528361561735,6.7,Super AMOLED,FHD+,120.0,5000.0,1.0,25.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,13.0,8.0,5.0,583.3,6.0,128.0,7.7,200.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.356997467739063,6.83,AMOLED,FHD+,120.0,5500.0,1.0,67.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1640700.0,12.0,256.0,7.5,194.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,6.0,1.0,Android,1.0
9.71807983845394,6.57,AMOLED,FHD+,120.0,7000.0,1.0,80.0,0,50.0,0.0,1080p (Full HD),60.0,16.0,8.0,6.0,774.7,8.0,256.0,8.0,185.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.254326741944388,6.7,OLED,FHD+,120.0,4441.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1740400.0,8.0,256.0,8.25,221.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
11.400637565857323,6.78,AMOLED,FHD+,120.0,6510.0,1.0,90.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,50.0,8.0,3.0,2982900.0,16.0,512.0,7.99,226.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
10.346986772628886,6.83,AMOLED,FHD+,120.0,6500.0,1.0,100.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,774.7,8.0,256.0,8.47,207.1,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.225243392518447,6.78,AMOLED,FHD+,165.0,7300.0,1.0,120.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,32.0,8.0,3.0,2790200.0,16.0,512.0,8.2,215.0,Unknown,0.0,1,1,1,1,6.0,1.0,Android,1.0
10.925938480238674,6.8,OLED,FHD+,120.0,5850.0,1.0,100.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,3.0,2727900.0,12.0,512.0,8.8,223.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.767567605824427,6.9,OLED,FHD+,120.0,4832.0,1.0,40.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2697900.0,12.0,512.0,8.75,231.0,Cam,0.0,1,1,1,1,6.0,1.0,iOS,1.0
10.190807059268902,6.83,AMOLED,FHD+,120.0,6580.0,1.0,45.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,4.0,774.7,8.0,256.0,7.96,210.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.222573163962569,6.5,OLED,FHD+,120.0,3149.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2123800.0,12.0,256.0,5.64,165.0,Cam,0.0,1,1,1,1,6.0,1.0,iOS,1.0
10.764571024654122,6.2,Dynamic AMOLED,FHD+,120.0,4000.0,1.0,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,3.0,2193700.0,12.0,128.0,7.2,162.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.336973022909548,6.9,IPS LCD,FHD+,144.0,7000.0,1.0,33.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,372.1,8.0,256.0,8.4,214.0,Unknown,0.0,1,1,1,1,5.0,1.0,Android,1.0
10.346601626429049,6.83,AMOLED,FHD+,120.0,5500.0,1.0,67.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1640700.0,12.0,512.0,7.5,194.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,6.0,1.0,Android,1.0
9.352107259626381,6.67,AMOLED,FHD+,120.0,5500.0,1.0,33.0,0,108.0,0.0,1080p (Full HD),60.0,20.0,8.0,6.0,443.5,8.0,256.0,8.16,196.5,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.3,1.0,Android,1.0
9.694361544790091,6.7,Super AMOLED,FHD+,120.0,5000.0,1.0,45.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,12.0,8.0,4.0,655.2,8.0,128.0,7.4,195.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.187388242559194,6.1,OLED,FHD+,120.0,3274.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1791300.0,8.0,128.0,8.25,187.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
9.644663713360154,6.67,AMOLED,FHD+,120.0,5100.0,1.0,67.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,581.5,8.0,256.0,7.98,187.0,Cam,0.0,1,1,1,1,5.2,1.0,Android,1.0
11.270737973483964,6.73,AMOLED,QHD+,120.0,5410.0,1.0,90.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,32.0,8.0,3.0,2661600.0,16.0,512.0,9.48,226.0,Unknown,0.0,1,1,1,1,6.0,1.0,Android,1.0
10.807725945886109,6.7,Dynamic AMOLED,QHD+,120.0,3900.0,1.0,25.0,1,200.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,3.0,2161200.0,12.0,256.0,5.8,163.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
10.292466168887824,6.7,Dynamic AMOLED,FHD+,120.0,4700.0,1.0,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,10.0,10.0,4.0,1832742.0,8.0,256.0,8.0,213.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.898179029416,6.36,AMOLED,FHD+,120.0,5240.0,1.0,90.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,32.0,8.0,3.0,2692300.0,12.0,512.0,8.08,191.0,Unknown,0.0,1,1,1,1,6.0,1.0,Android,1.0
9.8633424122317,6.78,AMOLED,FHD+,144.0,5200.0,1.0,45.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,733.5,8.0,256.0,7.29,178.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.312896960301275,6.7,Super AMOLED,FHD+,90.0,5000.0,1.0,25.0,0,50.0,1.0,1080p (Full HD),30.0,13.0,8.0,5.0,445.3,6.0,128.0,7.5,192.0,Unknown,0.0,1,1,1,1,5.3,1.0,Android,1.0
9.781428952165564,6.4,Dynamic AMOLED,FHD+,120.0,4500.0,1.0,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,5.0,955.8,8.0,128.0,7.9,177.0,Polimer (Cam Görünümlü),0.0,1,1,1,1,5.0,1.0,Android,1.0
10.053576422944428,6.55,AMOLED,FHD+,120.0,6000.0,1.0,80.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,838.6,8.0,256.0,7.3,184.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.367344120785848,6.67,IPS LCD,HD+,120.0,6000.0,1.0,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,774.7,8.0,256.0,7.99,194.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.602896516791432,6.78,AMOLED,FHD+,144.0,5160.0,1.0,45.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,13.0,8.0,6.0,449.9,8.0,256.0,6.09,156.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
11.12652741957929,6.7,OLED,FHD+,60.0,4674.0,1.0,30.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1572700.0,8.0,128.0,7.8,199.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
10.102338411281293,6.55,AMOLED,FHD+,120.0,6000.0,1.0,80.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,848.1,12.0,256.0,7.3,184.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
10.19582128920296,6.67,AMOLED,FHD+,144.0,5000.0,1.0,67.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1359000.0,12.0,512.0,7.8,195.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.4,1.0,Android,1.0
10.863332862022332,6.8,Dynamic AMOLED,QHD+,120.0,5000.0,1.0,45.0,1,200.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,4.0,1542300.0,8.0,256.0,8.9,233.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
9.691901950055648,6.67,AMOLED,FHD+,120.0,5500.0,1.0,45.0,0,200.0,1.0,1080p (Full HD),60.0,32.0,8.0,6.0,452.7,12.0,512.0,8.24,180.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.3,1.0,Android,1.0
9.126958763037132,6.7,Super AMOLED,FHD+,90.0,5000.0,1.0,25.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,387.4,4.0,128.0,7.9,200.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.3,1.0,Android,1.0
10.399707023912757,6.59,AMOLED,FHD+,120.0,6000.0,1.0,80.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,1384000.0,12.0,256.0,7.42,187.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.923290179832307,6.7,Super AMOLED,FHD+,120.0,5000.0,1.0,45.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,12.0,8.0,4.0,910.5,8.0,128.0,7.4,198.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.915088464214607,6.9,AMOLED,FHD+,120.0,6500.0,1.0,100.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,32.0,8.0,3.0,2720000.0,12.0,256.0,8.05,220.0,Unknown,0.0,1,1,1,1,6.0,1.0,Android,1.0
9.674019669730162,6.77,AMOLED,FHD+,120.0,6000.0,1.0,33.0,0,108.0,0.0,1080p (Full HD),60.0,20.0,8.0,6.0,421.3,8.0,256.0,7.94,183.7,Unknown,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.388102662282032,6.2,Dynamic AMOLED,FHD+,120.0,4000.0,1.0,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,10.0,4.0,1588900.0,8.0,128.0,7.6,167.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
11.002089507817516,6.85,AMOLED,FHD+,144.0,7500.0,1.0,80.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,3.0,2974500.0,12.0,256.0,8.9,230.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
10.389026137075234,6.1,OLED,FHD+,60.0,3279.0,1.0,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1381900.0,6.0,128.0,7.8,172.0,Cam,0.0,1,1,1,1,5.3,1.0,iOS,1.0
10.950806546816688,6.32,OLED,FHD+,120.0,6200.0,1.0,80.0,0,200.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,774.7,12.0,512.0,8.13,188.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.792907326751548,6.4,Dynamic AMOLED,FHD+,120.0,4500.0,1.0,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,5.0,941.4,8.0,128.0,7.9,177.0,Polimer (Cam Görünümlü),0.0,1,1,1,1,5.0,1.0,Android,1.0
10.799575577092764,6.31,AMOLED,FHD+,120.0,6500.0,1.0,90.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,1939800.0,12.0,256.0,7.99,186.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.993520194239013,6.67,AMOLED,FHD+,120.0,5000.0,1.0,120.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,742.5,12.0,512.0,8.9,204.5,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
9.635505487736227,6.57,AMOLED,FHD+,120.0,7000.0,1.0,80.0,0,50.0,0.0,1080p (Full HD),60.0,16.0,8.0,6.0,428.0,8.0,256.0,8.0,188.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.472704636443673,6.67,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,599.6,8.0,256.0,7.87,190.0,Kauçuk/Plastik (Deri Görünümlü),0.0,1,1,1,1,5.2,1.0,Android,1.0
11.018629143155449,6.9,AMOLED,FHD+,120.0,6500.0,1.0,100.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,32.0,8.0,3.0,2964400.0,16.0,512.0,8.05,220.0,Unknown,0.0,1,1,1,1,6.0,1.0,Android,1.0
9.721097193375345,6.78,AMOLED,FHD+,144.0,5000.0,1.0,45.0,0,108.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1003900.0,12.0,256.0,8.15,194.0,Unknown,0.0,1,1,1,1,5.3,1.0,Android,1.0
11.002099841204238,6.85,AMOLED,FHD+,144.0,7200.0,1.0,80.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,3.0,2941800.0,16.0,512.0,8.6,227.0,Cam,0.0,1,1,1,1,6.0,1.0,Android,1.0
11.652687407345388,6.3,OLED,FHD+,120.0,3988.0,1.0,40.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2430600.0,12.0,512.0,8.75,204.0,Cam,0.0,1,1,1,1,6.0,1.0,iOS,1.0
10.096397025661302,6.77,AMOLED,FHD+,120.0,6500.0,1.0,45.0,0,200.0,1.0,1080p (Full HD),60.0,32.0,8.0,6.0,774.7,12.0,512.0,7.96,195.0,Unknown,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.621327345686446,6.59,AMOLED,FHD+,120.0,6210.0,1.0,100.0,0,50.0,1.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,3.0,774.7,12.0,256.0,8.0,199.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
9.210340371976184,6.7,Super AMOLED,FHD+,90.0,5000.0,1.0,25.0,0,50.0,1.0,1080p (Full HD),30.0,13.0,8.0,6.0,428.1,4.0,128.0,7.5,190.0,Plastik (Cam Görünümlü),0.0,1,1,1,1,5.3,1.0,Android,1.0
10.522720665218625,6.67,AMOLED,FHD+,144.0,5000.0,1.0,120.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,32.0,8.0,4.0,2017000.0,12.0,512.0,8.39,209.0,Cam,0.0,1,1,1,1,5.4,1.0,Android,1.0
10.757902880692196,6.59,AMOLED,FHD+,120.0,6500.0,1.0,80.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,774.7,12.0,256.0,7.89,197.0,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
10.596634733096073,6.67,AMOLED,FHD+,120.0,5150.0,1.0,65.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,774.7,12.0,256.0,8.99,218.0,Unknown,0.0,1,1,1,1,6.0,1.0,Android,1.0
10.308952660644293,6.67,AMOLED,FHD+,120.0,5110.0,1.0,120.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,4.0,750.3,12.0,512.0,8.75,210.0,Cam | Kauçuk/Plastik (Deri Görünümlü),0.0,1,1,1,1,5.4,1.0,Android,1.0
11.172511028078391,6.8,Dynamic AMOLED,QHD+,120.0,5000.0,1.0,45.0,1,200.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,4.0,2043500.0,12.0,512.0,8.6,232.0,Cam,0.0,1,1,1,1,5.3,1.0,Android,1.0
10.077440859659566,6.83,AMOLED,FHD+,120.0,6500.0,1.0,100.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,774.7,8.0,256.0,8.31,205.9,Unknown,0.0,1,1,1,1,5.4,1.0,Android,1.0
